year,qtr,company,region,type,employee,revenue,profit,ceo
1998,3,368,1,hospital,848,5007711,5905.319575,
1998,4,368,1,hospital,892,5018271,5625.86435,
1999,1,368,1,hospital,1043,7419737,7113.841802,
1999,2,368,1,hospital,1188,7797124,6563.23569,
1999,3,368,1,hospital,1264,6320671,5000.530854,
1999,4,368,1,hospital,1467,8131156,5542.710293,
2000,1,368,1,hospital,1640,10016883,6107.855488,
2000,2,368,1,hospital,1811,9361676,5169.340696,
2000,3,368,1,hospital,1844,8540455,4631.483189,
2000,4,368,1,hospital,1555,8945194,5752.536334,
2001,1,368,1,hospital,1798,11028742,6133.894327,
2001,2,368,1,hospital,2259,12932166,5724.730412,
2001,3,368,1,hospital,2196,12594521,5735.209927,
2001,4,368,1,hospital,1875,13708040,7310.954667,
2002,1,368,1,hospital,1946,13788246,7085.429599,
2002,2,368,1,hospital,2170,13264787,6112.805069,
2002,3,368,1,hospital,2131,12334202,5787.987799,
2002,4,368,1,hospital,1794,12833580,7153.61204,
2003,1,368,1,hospital,1789,13586698,7594.576859,
2003,2,368,1,hospital,1839,13361343,7265.548124,
2003,3,368,1,hospital,1885,13218760,7012.604775,
2003,4,368,1,hospital,1465,12963198,8848.599317,
2004,1,368,1,hospital,1357,14391417,10605.31835,
2004,2,368,1,hospital,1458,15870538,10885.14266,
2004,3,368,1,hospital,1372,14615176,10652.46064,
2004,4,368,1,hospital,1467,17194168,11720.63258,
2005,1,368,1,hospital,1761,21938042,12457.71834,
2005,2,368,1,hospital,1970,24617140,12496.01015,
2005,3,368,1,hospital,1928,21982170,11401.54046,
2005,4,368,1,hospital,2001,25344262,12665.7981,
2006,1,368,1,hospital,2077,25996533,12516.38565,
2006,2,368,1,hospital,2109,26757246,12687.17212,
2006,3,368,1,hospital,2199,31040043,14115.5266,
2006,4,368,1,hospital,2181,29560141,13553.48051,
2007,1,368,1,hospital,2387,34356308,14393.09091,
2007,2,368,1,hospital,2053,28294588,13782.06917,
2007,3,368,1,hospital,2074,26803493,12923.57425,
2007,4,368,1,hospital,1740,29389435,16890.47989,
2008,1,368,1,hospital,1691,26683450,15779.68658,
2008,2,368,1,hospital,1673,27410325,16383.93604,
2008,3,368,1,hospital,1746,30249331,17324.93184,
2008,4,368,1,hospital,1646,33430839,20310.35176,
2009,1,368,1,hospital,1667,34359583,20611.62747,
2009,2,368,1,hospital,1626,32005455,19683.55166,
2009,3,368,1,hospital,1615,32164332,19915.99505,
2009,4,368,1,hospital,1569,33674822,21462.60166,
2010,1,368,1,hospital,1426,30846794,21631.69285,
2010,2,368,1,hospital,1587,34633287,21823.1172,
2010,3,368,1,hospital,1511,36401246,24090.83124,
2010,4,368,1,hospital,1443,41282483,28608.78933,
2011,1,368,1,hospital,1392,34701774,24929.43534,
2011,2,368,1,hospital,1382,32198660,23298.59624,
2011,3,368,1,hospital,1431,35652265,24914.23131,
2011,4,368,1,hospital,1429,43074413,30143.04619,
2012,1,368,1,hospital,1595,44589693,27955.92038,
2012,2,368,1,hospital,1506,42493200,28215.93625,
2012,3,368,1,hospital,1488,42574454,28611.86425,
2012,4,368,1,hospital,1493,46079565,30863.74079,
1997,1,369,10,hospital,941,4338062,4610.05526,
1997,2,369,10,hospital,920,4873368,5297.13913,
1997,3,369,10,hospital,915,5093437,5566.597814,
1997,4,369,10,hospital,990,5829669,5888.554545,
1998,1,369,10,hospital,913,5254014,5754.670318,
1998,2,369,10,hospital,1062,6330696,5961.107345,
1998,3,369,10,hospital,964,5824909,6042.436722,
1998,4,369,10,hospital,1270,7364314,5798.672441,
1999,1,369,10,hospital,1253,7356999,5871.507582,
1999,2,369,10,hospital,1301,7752568,5958.930054,
1999,3,369,10,hospital,1149,6974126,6069.735422,
1999,4,369,10,hospital,1184,7675421,6482.619088,
2000,1,369,10,hospital,1053,6565412,6234.959164,
2000,2,369,10,hospital,963,5078582,5273.709242,
2000,3,369,10,hospital,1144,5122549,4477.752622,
2000,4,369,10,hospital,1127,4452818,3951.03638,
2001,1,369,10,hospital,1109,4718406,4254.649234,
2001,2,369,10,hospital,1029,4379822,4256.386783,
2001,3,369,10,hospital,948,4246341,4479.262658,
2001,4,369,10,hospital,1091,4613721,4228.891842,
2002,1,369,10,hospital,1009,4856914,4813.591675,
2002,2,369,10,hospital,1147,5793229,5050.766347,
2002,3,369,10,hospital,1051,4868110,4631.88392,
2002,4,369,10,hospital,1083,5572499,5145.42844,
2003,1,369,10,hospital,972,5649539,5812.282922,
2003,2,369,10,hospital,931,4437766,4766.665951,
2003,3,369,10,hospital,839,4042907,4818.721097,
2003,4,369,10,hospital,877,4152177,4734.523375,
2004,1,369,10,hospital,977,5231050,5354.19652,
2004,2,369,10,hospital,1000,5522718,5522.718,
2004,3,369,10,hospital,931,5472701,5878.303974,
2004,4,369,10,hospital,1047,6159972,5883.449857,
2005,1,369,10,hospital,1183,6193555,5235.46492,
2005,2,369,10,hospital,1059,5380573,5080.805477,
2005,3,369,10,hospital,980,5797275,5915.586735,
2005,4,369,10,hospital,720,3870757,5376.051389,
2006,1,369,10,hospital,1067,4781938,4481.666354,
2006,2,369,10,hospital,1145,5387874,4705.566812,
2006,3,369,10,hospital,1070,4890359,4570.428972,
2006,4,369,10,hospital,1013,5188766,5122.17769,
2007,1,369,10,hospital,1108,5379790,4855.406137,
2007,2,369,10,hospital,1163,5816797,5001.545142,
2007,3,369,10,hospital,1165,6050556,5193.6103,
2007,4,369,10,hospital,1092,5412836,4956.809524,
2008,1,369,10,hospital,1139,6164767,5412.438104,
2008,2,369,10,hospital,1009,5715678,5664.695738,
2008,3,369,10,hospital,974,5332176,5474.513347,
2008,4,369,10,hospital,1238,6166137,4980.724556,
2009,1,369,10,hospital,1290,6818923,5285.986822,
2009,2,369,10,hospital,1144,6340545,5542.434441,
2009,3,369,10,hospital,1035,6704828,6478.094686,
2009,4,369,10,hospital,1038,6667967,6423.860308,
2010,1,369,10,hospital,1118,7503408,6711.456172,
2010,2,369,10,hospital,1105,7554396,6836.557466,
2010,3,369,10,hospital,965,7602733,7878.479793,
2010,4,369,10,hospital,1029,8816708,8568.229349,
2011,1,369,10,hospital,856,8727634,10195.83411,
2011,2,369,10,hospital,837,9640891,11518.38829,
2011,3,369,10,hospital,744,8578721,11530.53898,
2011,4,369,10,hospital,547,7728955,14129.71664,
2012,1,369,10,hospital,567,7450386,13140.01058,
2012,2,369,10,hospital,601,8564284,14250.05657,
2012,3,369,10,hospital,535,7506377,14030.61121,
2012,4,369,10,hospital,455,7030660,15452,
1997,1,370,10,hospital,1138,5205176,4573.968366,
1997,2,370,10,hospital,1179,5511028,4674.324003,
1997,3,370,10,hospital,1136,5701253,5018.708627,
1997,4,370,10,hospital,1112,5713571,5138.103417,
1998,1,370,10,hospital,1216,6360015,5230.275493,
1998,2,370,10,hospital,1262,6912961,5477.782092,
1998,3,370,10,hospital,1123,6174666,5498.366874,
1998,4,370,10,hospital,1231,6915426,5617.730301,
1999,1,370,10,hospital,1375,8099588,5890.609455,
1999,2,370,10,hospital,1477,8308376,5625.169939,
1999,3,370,10,hospital,1276,8164282,6398.340125,
1999,4,370,10,hospital,1131,7530048,6657.867374,
2000,1,370,10,hospital,1225,8181305,6678.616327,
2000,2,370,10,hospital,1142,8366877,7326.512259,
2000,3,370,10,hospital,1122,8758431,7806.088235,
2000,4,370,10,hospital,1013,8387158,8279.524186,
2001,1,370,10,hospital,1213,9392308,7743.040396,
2001,2,370,10,hospital,1227,9679920,7889.095355,
2001,3,370,10,hospital,1221,10010271,8198.420147,
2001,4,370,10,hospital,1059,8737483,8250.692162,
2002,1,370,10,hospital,1112,9352707,8410.707734,
2002,2,370,10,hospital,1055,9727793,9220.656872,
2002,3,370,10,hospital,1081,10760730,9954.421832,
2002,4,370,10,hospital,940,10264063,10919.21596,
2003,1,370,10,hospital,888,10771733,12130.32995,
2003,2,370,10,hospital,876,10514364,12002.69863,
2003,3,370,10,hospital,860,9352828,10875.3814,
2003,4,370,10,hospital,919,10226144,11127.46899,
2004,1,370,10,hospital,977,11393586,11661.80757,
2004,2,370,10,hospital,1078,12384219,11488.14378,
2004,3,370,10,hospital,992,11539347,11632.40625,
2004,4,370,10,hospital,976,11492189,11774.78381,
2005,1,370,10,hospital,982,11434936,11644.53768,
2005,2,370,10,hospital,1075,13139564,12222.85023,
2005,3,370,10,hospital,986,12550420,12728.62069,
2005,4,370,10,hospital,762,9378164,12307.30184,
2006,1,370,10,hospital,929,11338955,12205.54898,
2006,2,370,10,hospital,937,11803103,12596.69477,
2006,3,370,10,hospital,864,11584480,13407.96296,
2006,4,370,10,hospital,505,5950669,11783.50297,
2007,1,370,10,hospital,289,2215207,7665.076125,
2007,2,370,10,hospital,273,2189955,8021.813187,
2007,3,370,10,hospital,278,1956354,7037.244604,
2007,4,370,10,hospital,276,2063853,7477.728261,
2008,1,370,10,hospital,358,2721980,7603.296089,
2008,2,370,10,hospital,375,3456380,9217.013333,
2008,3,370,10,hospital,397,3642777,9175.760705,
2008,4,370,10,hospital,440,4530420,10296.40909,
2009,1,370,10,hospital,478,5111807,10694.1569,
2009,2,370,10,hospital,547,5943508,10865.64534,
2009,3,370,10,hospital,595,6801489,11431.07395,
2009,4,370,10,hospital,672,7504362,11167.20536,
2010,1,370,10,hospital,735,7854281,10686.0966,
2010,2,370,10,hospital,729,8409872,11536.17558,
2010,3,370,10,hospital,641,10162333,15853.87363,
2010,4,370,10,hospital,699,10501491,15023.59227,
2011,1,370,10,hospital,779,11324161,14536.79204,
2011,2,370,10,hospital,817,12342188,15106.71726,
2011,3,370,10,hospital,748,12366461,16532.70187,
2011,4,370,10,hospital,794,13163870,16579.18136,
2012,1,370,10,hospital,748,11416508,15262.71123,
2012,2,370,10,hospital,779,13067743,16775.02311,
2012,3,370,10,hospital,652,11173861,17137.82362,
2012,4,370,10,hospital,682,12128070,17783.09384,
1997,1,371,4,hospital,2399,7651903,3189.621926,
1997,2,371,4,hospital,2333,9023437,3867.73982,
1997,3,371,4,hospital,2384,8953979,3755.863674,
1997,4,371,4,hospital,2542,7463941,2936.247443,
1998,1,371,4,hospital,2277,7472751,3281.84058,
1998,2,371,4,hospital,2426,7524883,3101.765458,
1998,3,371,4,hospital,2770,8645049,3120.956318,
1998,4,371,4,hospital,2699,7961792,2949.904409,
1999,1,371,4,hospital,2845,11122161,3909.371178,
1999,2,371,4,hospital,2963,11684280,3943.395208,
1999,3,371,4,hospital,3054,12668096,4148.034054,
1999,4,371,4,hospital,2780,10818050,3891.384892,
2000,1,371,4,hospital,2976,12549568,4216.924731,
2000,2,371,4,hospital,3138,13833670,4408.435309,
2000,3,371,4,hospital,2928,14700628,5020.706284,
2000,4,371,4,hospital,2762,13950849,5050.995293,
2001,1,371,4,hospital,2854,15290672,5357.628591,
2001,2,371,4,hospital,2974,17215651,5788.719233,
2001,3,371,4,hospital,2872,16733634,5826.474234,
2001,4,371,4,hospital,3062,17513783,5719.720118,
2002,1,371,4,hospital,2805,17872634,6371.705526,
2002,2,371,4,hospital,2871,18378852,6401.550679,
2002,3,371,4,hospital,2829,16880664,5967.007423,
2002,4,371,4,hospital,2882,19315587,6702.146773,
2003,1,371,4,hospital,2841,20874190,7347.479761,
2003,2,371,4,hospital,2873,19195344,6681.289245,
2003,3,371,4,hospital,2995,21551893,7195.957596,
2003,4,371,4,hospital,2865,20532659,7166.722164,
2004,1,371,4,hospital,2942,23945168,8139.078178,
2004,2,371,4,hospital,2869,25201075,8783.92297,
2004,3,371,4,hospital,2758,24112391,8742.708847,
2004,4,371,4,hospital,2737,23644899,8638.983924,
2005,1,371,4,hospital,2797,25474977,9107.964605,
2005,2,371,4,hospital,2958,26932029,9104.810345,
2005,3,371,4,hospital,2977,26940365,9049.501176,
2005,4,371,4,hospital,2993,30915279,10329.19445,
2006,1,371,4,hospital,3360,34276536,10201.35,
2006,2,371,4,hospital,3431,36473815,10630.66599,
2006,3,371,4,hospital,3547,35080743,9890.257401,
2006,4,371,4,hospital,3211,35232582,10972.46403,
2007,1,371,4,hospital,3187,32647924,10244.09288,
2007,2,371,4,hospital,3075,29972583,9747.181463,
2007,3,371,4,hospital,2846,27594743,9695.97435,
2007,4,371,4,hospital,2556,27775791,10866.89789,
2008,1,371,4,hospital,2780,29784488,10713.8446,
2008,2,371,4,hospital,2922,31169578,10667.20671,
2008,3,371,4,hospital,2551,28653257,11232.1666,
2008,4,371,4,hospital,2576,30442216,11817.63043,
2009,1,371,4,hospital,2318,27974937,12068.56644,
2009,2,371,4,hospital,2229,30744893,13793.13279,
2009,3,371,4,hospital,2665,35165946,13195.47692,
2009,4,371,4,hospital,2453,39580313,16135.47208,
2010,1,371,4,hospital,2072,39448447,19038.82577,
2010,2,371,4,hospital,2189,41050986,18753.30562,
2010,3,371,4,hospital,2117,40778058,19262.19084,
2010,4,371,4,hospital,2163,46776325,21625.67037,
2011,1,371,4,hospital,2035,41348005,20318.42998,
2011,2,371,4,hospital,1988,41352534,20801.07344,
2011,3,371,4,hospital,2009,43410737,21608.13191,
2011,4,371,4,hospital,2066,50427108,24408.08712,
2012,1,371,4,hospital,2191,55153391,25172.70242,
2012,2,371,4,hospital,2178,53412830,24523.79706,
2012,3,371,4,hospital,2271,49945789,21992.86173,
2012,4,371,4,hospital,2221,58292749,26246.17244,
1997,1,372,10,hospital,1048,6738130,6429.513359,
1997,2,372,10,hospital,1009,5624199,5574.032706,
1997,3,372,10,hospital,1220,6464024,5298.380328,
1997,4,372,10,hospital,1335,6672620,4998.217228,
1998,1,372,10,hospital,1438,8097439,5631.04242,
1998,2,372,10,hospital,1758,8923729,5076.068828,
1998,3,372,10,hospital,1664,8726294,5244.167067,
1998,4,372,10,hospital,1878,8834753,4704.341321,
1999,1,372,10,hospital,1991,10393402,5220.191863,
1999,2,372,10,hospital,1933,9487933,4908.397827,
1999,3,372,10,hospital,1996,9765695,4892.632766,
1999,4,372,10,hospital,1903,8787626,4617.775092,
2000,1,372,10,hospital,1880,8172507,4347.078191,
2000,2,372,10,hospital,1787,7675959,4295.44432,
2000,3,372,10,hospital,1801,7264746,4033.729039,
2000,4,372,10,hospital,1554,7240333,4659.158945,
2001,1,372,10,hospital,1697,8412374,4957.2033,
2001,2,372,10,hospital,1330,8001831,6016.414286,
2001,3,372,10,hospital,1317,7400610,5619.29385,
2001,4,372,10,hospital,1452,8400866,5785.720386,
2002,1,372,10,hospital,1382,8107724,5866.659913,
2002,2,372,10,hospital,1361,7998703,5877.077884,
2002,3,372,10,hospital,1333,7956910,5969.174794,
2002,4,372,10,hospital,1407,8660913,6155.588486,
2003,1,372,10,hospital,1421,9911348,6974.910626,
2003,2,372,10,hospital,1316,8858458,6731.351064,
2003,3,372,10,hospital,1230,8345537,6784.989431,
2003,4,372,10,hospital,1183,8069870,6821.530008,
2004,1,372,10,hospital,1143,8343572,7299.713036,
2004,2,372,10,hospital,1084,8131365,7501.259225,
2004,3,372,10,hospital,1199,8981719,7491.00834,
2004,4,372,10,hospital,1299,9911280,7629.930716,
2005,1,372,10,hospital,1205,11024638,9149.077178,
2005,2,372,10,hospital,1215,11088607,9126.425514,
2005,3,372,10,hospital,1053,10369145,9847.241216,
2005,4,372,10,hospital,893,9401093,10527.53975,
2006,1,372,10,hospital,980,9749162,9948.12449,
2006,2,372,10,hospital,977,8866016,9074.734903,
2006,3,372,10,hospital,820,7371376,8989.482927,
2006,4,372,10,hospital,826,8747886,10590.66102,
2007,1,372,10,hospital,881,9250540,10500.0454,
2007,2,372,10,hospital,872,9246419,10603.69151,
2007,3,372,10,hospital,861,9105796,10575.8374,
2007,4,372,10,hospital,829,9703812,11705.4427,
2008,1,372,10,hospital,851,10813145,12706.39835,
2008,2,372,10,hospital,841,10379399,12341.73484,
2008,3,372,10,hospital,889,10879742,12238.17998,
2008,4,372,10,hospital,898,12549719,13975.1882,
2009,1,372,10,hospital,855,12189090,14256.24561,
2009,2,372,10,hospital,844,12404867,14697.70972,
2009,3,372,10,hospital,892,14156161,15870.13565,
2009,4,372,10,hospital,863,15703052,18195.88876,
2010,1,372,10,hospital,730,13046194,17871.49863,
2010,2,372,10,hospital,829,15403316,18580.59831,
2010,3,372,10,hospital,803,15511018,19316.33624,
2010,4,372,10,hospital,782,15890850,20320.78005,
2011,1,372,10,hospital,686,13086806,19076.97668,
2011,2,372,10,hospital,724,12510120,17279.17127,
2011,3,372,10,hospital,735,14058519,19127.23673,
2011,4,372,10,hospital,798,16548427,20737.37719,
2012,1,372,10,hospital,728,14790763,20316.98214,
2012,2,372,10,hospital,753,16289358,21632.61355,
2012,3,372,10,hospital,698,14470506,20731.38395,
2012,4,372,10,hospital,756,17603083,23284.50132,
1997,1,373,4,hospital,739,1832292,2479.420839,
1997,2,373,4,hospital,870,2192763,2520.417241,
1997,3,373,4,hospital,853,2313065,2711.682298,
1997,4,373,4,hospital,839,2232683,2661.123957,
1998,1,373,4,hospital,1064,2980324,2801.056391,
1998,2,373,4,hospital,891,2321489,2605.487093,
1998,3,373,4,hospital,935,2480935,2653.406417,
1998,4,373,4,hospital,1090,2462273,2258.966055,
1999,1,373,4,hospital,973,2662594,2736.478931,
1999,2,373,4,hospital,921,2347345,2548.69164,
1999,3,373,4,hospital,853,2200562,2579.791325,
1999,4,373,4,hospital,985,1832455,1860.360406,
2000,1,373,4,hospital,1958,2022617,1033.001532,
2000,2,373,4,hospital,793,1951306,2460.663304,
2000,3,373,4,hospital,633,1510310,2385.955766,
2000,4,373,4,hospital,153,309464,2022.640523,
1997,1,376,3,hospital,978,3086592,3156.02454,
1997,2,376,3,hospital,995,3595227,3613.293467,
1997,3,376,3,hospital,914,3525256,3856.954048,
1997,4,376,3,hospital,945,3320695,3513.962963,
1998,1,376,3,hospital,934,3895622,4170.901499,
1998,2,376,3,hospital,675,2976535,4409.681481,
1998,3,376,3,hospital,982,4264485,4342.652749,
1998,4,376,3,hospital,935,3958072,4233.232086,
1999,1,376,3,hospital,1066,4468434,4191.776735,
1999,2,376,3,hospital,1129,4251376,3765.612046,
1999,3,376,3,hospital,1107,4084841,3690.009937,
1999,4,376,3,hospital,977,3899396,3991.193449,
2000,1,376,3,hospital,952,3839506,4033.094538,
2000,2,376,3,hospital,897,3795368,4231.179487,
2000,3,376,3,hospital,873,3703261,4241.994273,
2000,4,376,3,hospital,834,3846998,4612.707434,
2001,1,376,3,hospital,880,3957894,4497.606818,
2001,2,376,3,hospital,854,3827039,4481.310304,
2001,3,376,3,hospital,913,3604364,3947.824754,
2001,4,376,3,hospital,965,3691431,3825.317098,
2002,1,376,3,hospital,963,3821262,3968.080997,
2002,2,376,3,hospital,999,3938851,3942.793794,
2002,3,376,3,hospital,936,3662579,3913.011752,
2002,4,376,3,hospital,910,3622206,3980.446154,
2003,1,376,3,hospital,803,3053409,3802.501868,
2003,2,376,3,hospital,909,3403115,3743.80088,
2003,3,376,3,hospital,859,3206383,3732.692666,
2003,4,376,3,hospital,980,3758514,3835.218367,
2004,1,376,3,hospital,897,3640143,4058.130435,
2004,2,376,3,hospital,937,3848604,4107.368196,
2004,3,376,3,hospital,925,3893278,4208.949189,
2004,4,376,3,hospital,839,3426512,4084.042908,
2005,1,376,3,hospital,832,3215403,3864.667067,
2005,2,376,3,hospital,852,3417014,4010.579812,
2005,3,376,3,hospital,895,3704344,4138.931844,
2005,4,376,3,hospital,789,3005147,3808.804816,
2006,1,376,3,hospital,749,3536182,4721.204272,
2006,2,376,3,hospital,783,3677005,4696.047254,
2006,3,376,3,hospital,804,3770185,4689.284826,
2006,4,376,3,hospital,799,3722540,4658.998748,
2007,1,376,3,hospital,730,3521654,4824.183562,
2007,2,376,3,hospital,794,3982329,5015.527708,
2007,3,376,3,hospital,735,3687958,5017.629932,
2007,4,376,3,hospital,755,3769993,4993.368212,
2008,1,376,3,hospital,727,3746361,5153.178817,
2008,2,376,3,hospital,513,3043767,5933.269006,
2008,3,376,3,hospital,427,2692008,6304.468384,
2008,4,376,3,hospital,498,2639225,5299.648594,
2009,1,376,3,hospital,449,2743930,6111.202673,
2009,2,376,3,hospital,484,3270806,6757.863636,
2009,3,376,3,hospital,429,2885456,6726.004662,
2009,4,376,3,hospital,453,3237296,7146.348786,
2010,1,376,3,hospital,669,4950209,7399.415546,
2010,2,376,3,hospital,863,5820952,6745.019699,
2010,3,376,3,hospital,902,6041801,6698.227273,
2010,4,376,3,hospital,802,5285636,6590.568579,
2011,1,376,3,hospital,701,4893060,6980.114123,
2011,2,376,3,hospital,706,3927167,5562.55949,
2011,3,376,3,hospital,777,4824471,6209.100386,
2011,4,376,3,hospital,825,5502891,6670.170909,
2012,1,376,3,hospital,875,6238393,7129.592,
2012,2,376,3,hospital,932,6955165,7462.623391,
2012,3,376,3,hospital,943,7394910,7841.898197,
2012,4,376,3,hospital,843,5985771,7100.558719,
1997,1,377,9,hospital,1884,7452504,3955.681529,
1997,2,377,9,hospital,1944,8167794,4201.540123,
1997,3,377,9,hospital,1761,7000786,3975.460534,
1997,4,377,9,hospital,1828,6607565,3614.641685,
1998,1,377,9,hospital,1798,6120600,3404.115684,
1998,2,377,9,hospital,1851,6113715,3302.925446,
1998,3,377,9,hospital,1733,5742213,3313.452395,
1998,4,377,9,hospital,1710,6214928,3634.460819,
1999,1,377,9,hospital,1611,6037754,3747.829919,
1999,2,377,9,hospital,1608,5847621,3636.580224,
1999,3,377,9,hospital,1572,5965652,3794.94402,
1999,4,377,9,hospital,1541,5786211,3754.841661,
2000,1,377,9,hospital,1916,7599237,3966.198852,
2000,2,377,9,hospital,1756,7073059,4027.937927,
2000,3,377,9,hospital,1764,7158434,4058.069161,
2000,4,377,9,hospital,1819,7584577,4169.641012,
2001,1,377,9,hospital,2094,8265164,3947.069723,
2001,2,377,9,hospital,2106,7714360,3663.038936,
2001,3,377,9,hospital,1941,8325250,4289.155075,
2001,4,377,9,hospital,1915,8478622,4427.478851,
2002,1,377,9,hospital,1837,9233880,5026.608601,
2002,2,377,9,hospital,1758,9641199,5484.186007,
2002,3,377,9,hospital,1614,8393150,5200.216853,
2002,4,377,9,hospital,1457,7756320,5323.486616,
2003,1,377,9,hospital,1404,8269232,5889.766382,
2003,2,377,9,hospital,1441,8222276,5705.951423,
2003,3,377,9,hospital,1448,9186258,6344.100829,
2003,4,377,9,hospital,1499,9900532,6604.757839,
2004,1,377,9,hospital,1452,11596756,7986.746556,
2004,2,377,9,hospital,1596,12542587,7858.763784,
2004,3,377,9,hospital,1340,10661242,7956.150746,
2004,4,377,9,hospital,1391,10041362,7218.808052,
2005,1,377,9,hospital,1421,11546303,8125.477129,
2005,2,377,9,hospital,1450,13415204,9251.864828,
2005,3,377,9,hospital,1250,11531334,9225.0672,
2005,4,377,9,hospital,1103,11713801,10619.94651,
2006,1,377,9,hospital,1320,13389242,10143.36515,
2006,2,377,9,hospital,1423,13852344,9734.605762,
2006,3,377,9,hospital,1116,12141496,10879.4767,
2006,4,377,9,hospital,1119,13810124,12341.48704,
2007,1,377,9,hospital,1230,14546560,11826.47154,
2007,2,377,9,hospital,1186,13637886,11499.06071,
2007,3,377,9,hospital,1142,13273449,11622.98511,
2007,4,377,9,hospital,1139,14651789,12863.73047,
2008,1,377,9,hospital,1283,17042738,13283.50585,
2008,2,377,9,hospital,1203,15770898,13109.6409,
2008,3,377,9,hospital,1124,15794510,14052.05516,
2008,4,377,9,hospital,1141,17970514,15749.79316,
2009,1,377,9,hospital,1174,18970629,16158.96848,
2009,2,377,9,hospital,1017,16581119,16303.95182,
2009,3,377,9,hospital,1058,16946400,16017.3913,
2009,4,377,9,hospital,1034,18738543,18122.38201,
2010,1,377,9,hospital,1039,18508492,17813.75553,
2010,2,377,9,hospital,816,13055575,15999.47917,
2010,3,377,9,hospital,851,14859832,17461.61222,
2010,4,377,9,hospital,837,17039676,20358.03584,
2011,1,377,9,hospital,817,17062879,20884.79682,
2011,2,377,9,hospital,819,16276646,19873.80464,
2011,3,377,9,hospital,769,15744772,20474.3459,
2011,4,377,9,hospital,777,17246351,22196.07593,
2012,1,377,9,hospital,734,16187869,22054.31744,
2012,2,377,9,hospital,752,17033699,22651.19548,
2012,3,377,9,hospital,791,18462813,23341.10367,
2012,4,377,9,hospital,692,17450094,25216.89884,
1997,1,378,5,hospital,817,2373123,2904.679315,
1997,2,378,5,hospital,318,996061,3132.267296,
1997,1,380,10,hospital,1296,4706228,3631.348765,
1997,2,380,10,hospital,1056,4205303,3982.294508,
1997,3,380,10,hospital,1154,4000964,3467.039861,
1997,4,380,10,hospital,1296,4897487,3778.925154,
1998,1,380,10,hospital,1465,5632083,3844.425256,
1998,2,380,10,hospital,1369,5944223,4342.018262,
1998,3,380,10,hospital,1239,5226274,4218.138822,
1998,4,380,10,hospital,1422,5537111,3893.889592,
1999,1,380,10,hospital,1485,8760604,5899.396633,
1999,2,380,10,hospital,1575,9183980,5831.098413,
1999,3,380,10,hospital,1414,9089415,6428.157709,
1999,4,380,10,hospital,1530,10028381,6554.497386,
2000,1,380,10,hospital,1802,12860345,7136.706437,
2000,2,380,10,hospital,1740,14385397,8267.46954,
2000,3,380,10,hospital,1590,14181790,8919.36478,
2000,4,380,10,hospital,1667,15093359,9054.204559,
2001,1,380,10,hospital,1894,18385002,9706.970433,
2001,2,380,10,hospital,1933,20087143,10391.69322,
2001,3,380,10,hospital,1564,18772092,12002.61637,
2001,4,380,10,hospital,1755,20330978,11584.60285,
2002,1,380,10,hospital,1749,20926161,11964.64322,
2002,2,380,10,hospital,1579,18777402,11891.9582,
2002,3,380,10,hospital,1453,19547294,13453.0585,
2002,4,380,10,hospital,1591,21899475,13764.59774,
2003,1,380,10,hospital,1567,22455122,14330.00766,
2003,2,380,10,hospital,1456,19680137,13516.57761,
2003,3,380,10,hospital,1428,11755390,8232.065826,
2003,4,380,10,hospital,2035,18486441,9084.246192,
2004,1,380,10,hospital,1973,17893945,9069.409529,
2004,2,380,10,hospital,1914,18487808,9659.251829,
2004,3,380,10,hospital,1678,16529090,9850.470799,
2004,4,380,10,hospital,1828,17669554,9666.057987,
2005,1,380,10,hospital,1843,17486332,9487.971785,
2005,2,380,10,hospital,1792,18644525,10404.31083,
2005,3,380,10,hospital,1601,15919100,9943.222986,
2005,4,380,10,hospital,1454,15264772,10498.46768,
2006,1,380,10,hospital,1979,19359960,9782.698332,
2006,2,380,10,hospital,1974,17042101,8633.283181,
2006,3,380,10,hospital,1839,16211710,8815.502991,
2006,4,380,10,hospital,1789,15541262,8687.122415,
2007,1,380,10,hospital,1766,15389052,8714.07248,
2007,2,380,10,hospital,1691,13292661,7860.828504,
2007,3,380,10,hospital,1524,13102019,8597.125328,
2007,4,380,10,hospital,1759,14236079,8093.279704,
2008,1,380,10,hospital,1629,14841086,9110.550031,
1997,1,381,5,hospital,1099,5340380,4859.308462,
1997,2,381,5,hospital,1107,5243377,4736.564589,
1997,3,381,5,hospital,1149,5800259,5048.093124,
1997,4,381,5,hospital,1160,6274774,5409.287931,
1998,1,381,5,hospital,1148,5573628,4855.076655,
1998,2,381,5,hospital,1122,5364471,4781.168449,
1998,3,381,5,hospital,999,4415230,4419.64965,
1998,4,381,5,hospital,1066,4995379,4686.096623,
1999,1,381,5,hospital,1157,6664436,5760.100259,
1999,2,381,5,hospital,1149,6454143,5617.182768,
1999,3,381,5,hospital,1173,6550750,5584.612106,
1999,4,381,5,hospital,1141,6409684,5617.602103,
2000,1,381,5,hospital,1207,6985639,5787.604805,
2000,2,381,5,hospital,1205,6799636,5642.851452,
2000,3,381,5,hospital,1011,5457241,5397.864491,
2000,4,381,5,hospital,1045,5672409,5428.142584,
2001,1,381,5,hospital,1042,6353082,6097.007678,
2001,2,381,5,hospital,1110,6973861,6282.757658,
2001,3,381,5,hospital,1025,6397412,6241.377561,
