year,qtr,company,region,type,employee,revenue,profit,ceo
2004,3,395,6,hospital,850,5339424,6281.675293,CEO-395
2004,4,395,6,hospital,941,5607662,5959.258301,CEO-395
2005,1,395,6,hospital,698,5137958,7360.971191,CEO-395
2005,2,395,6,hospital,784,5476791,6985.702637,CEO-395
2005,3,395,6,hospital,770,5060526,6572.111816,CEO-395
2005,4,395,6,hospital,759,5180734,6825.736328,CEO-395
2006,1,395,6,hospital,733,5377633,7336.470703,CEO-395
2006,2,395,6,hospital,727,5584361,7681.376953,CEO-395
2006,3,395,6,hospital,736,5781886,7855.823242,CEO-395
2006,4,395,6,hospital,715,6233274,8717.866211,CEO-395
2007,1,395,6,hospital,840,6651382,7918.312012,CEO-395
2007,2,395,6,hospital,790,6033932,7637.888672,CEO-395
2007,3,395,6,hospital,805,6430685,7988.428711,CEO-395
2007,4,395,6,hospital,612,6165828,10074.882813,CEO-395
2008,1,395,6,hospital,625,6150189,9840.302734,CEO-395
2008,2,395,6,hospital,754,7138285,9467.221680,CEO-395
2008,3,395,6,hospital,724,5916228,8171.585449,CEO-395
2008,4,395,6,hospital,707,7649043,10819.013672,CEO-395
2009,1,395,6,hospital,659,6843829,10385.172852,CEO-395
2009,2,395,6,hospital,612,7103621,11607.223633,CEO-395
2009,3,395,6,hospital,754,7879836,10450.710938,CEO-395
2009,4,395,6,hospital,961,11873307,12355.158203,CEO-395
2010,1,395,6,hospital,740,8671996,11718.913086,CEO-395
2010,2,395,6,hospital,827,9328648,11280.106445,CEO-395
2010,3,395,6,hospital,756,8205573,10853.932617,CEO-395
2010,4,395,6,hospital,787,8958128,11382.627930,CEO-395
2011,1,395,6,hospital,721,8121627,11264.392578,CEO-395
2011,2,395,6,hospital,802,8639351,10772.257813,CEO-395
2011,3,395,6,hospital,722,8232896,11402.903320,CEO-395
2011,4,395,6,hospital,758,8578352,11317.086914,CEO-395
2012,1,395,6,hospital,824,10217283,12399.615234,CEO-395
2012,2,395,6,hospital,788,8659272,10988.923828,CEO-395
2012,3,395,6,hospital,840,9108752,10843.751953,CEO-395
2012,4,395,6,hospital,911,10875045,11937.480469,CEO-395
1997,1,396,5,hospital,2086,7900450,3787.368164,CEO-396
1997,2,396,5,hospital,2220,8791806,3960.272949,CEO-396
1997,4,396,5,hospital,2097,7796717,3718.033936,CEO-396
1998,1,396,5,hospital,2219,9093405,4097.974121,CEO-396
1998,2,396,5,hospital,2269,8446358,3722.502441,CEO-396
1998,3,396,5,hospital,1924,7700505,4002.341553,CEO-396
1998,4,396,5,hospital,2187,8306956,3798.333740,CEO-396
1999,1,396,5,hospital,2735,12161261,4446.530762,CEO-396
1999,2,396,5,hospital,2640,11449284,4336.850098,CEO-396
1999,3,396,5,hospital,2432,10606825,4361.358887,CEO-396
1999,4,396,5,hospital,2318,10139514,4374.250977,CEO-396
2000,1,396,5,hospital,1576,6623291,4202.595703,CEO-396
2000,2,396,5,hospital,1451,6358581,4382.206055,CEO-396
2000,3,396,5,hospital,1991,9277791,4659.864746,CEO-396
2000,4,396,5,hospital,2056,9470262,4606.158691,CEO-396
2001,1,396,5,hospital,2484,12541022,5048.720703,CEO-396
2001,2,396,5,hospital,2179,11863591,5444.511719,CEO-396
2001,3,396,5,hospital,1927,11478918,5956.885254,CEO-396
2001,4,396,5,hospital,2107,12075648,5731.204590,CEO-396
2002,1,396,5,hospital,2230,13517219,6061.533203,CEO-396
2002,2,396,5,hospital,2443,16263539,6657.199707,CEO-396
2002,3,396,5,hospital,2225,15013603,6747.686523,CEO-396
2002,4,396,5,hospital,2305,16492363,7155.038086,CEO-396
2003,1,396,5,hospital,2265,17938772,7919.987793,CEO-396
2003,2,396,5,hospital,2189,17455674,7974.268555,CEO-396
2003,3,396,5,hospital,2106,16962388,8054.315430,CEO-396
2003,4,396,5,hospital,2200,17553654,7978.933594,CEO-396
2004,1,396,5,hospital,2494,22244254,8919.107422,CEO-396
2004,2,396,5,hospital,2332,20182522,8654.597656,CEO-396
2004,3,396,5,hospital,2172,19177122,8829.246094,CEO-396
2004,4,396,5,hospital,1935,18265648,9439.611328,CEO-396
2005,1,396,5,hospital,1640,17639485,10755.783203,CEO-396
2005,2,396,5,hospital,1402,16290923,11619.773438,CEO-396
2005,3,396,5,hospital,1335,14938044,11189.545898,CEO-396
2005,4,396,5,hospital,1288,15601125,12112.674805,CEO-396
2006,1,396,5,hospital,1359,16281341,11980.383789,CEO-396
2006,2,396,5,hospital,1285,15971405,12429.109375,CEO-396
2006,3,396,5,hospital,1096,15781259,14398.958984,CEO-396
2006,4,396,5,hospital,1163,17028661,14642.012695,CEO-396
2007,1,396,5,hospital,1295,17887120,13812.448242,CEO-396
2007,2,396,5,hospital,1358,19579283,14417.734375,CEO-396
2007,3,396,5,hospital,1102,17040770,15463.493164,CEO-396
2007,4,396,5,hospital,1050,19908279,18960.265625,CEO-396
2008,1,396,5,hospital,1116,21203388,18999.451172,CEO-396
2008,2,396,5,hospital,1113,19518167,17536.539063,CEO-396
2008,3,396,5,hospital,1093,21130717,19332.769531,CEO-396
2008,4,396,5,hospital,1144,22956002,20066.435547,CEO-396
2009,1,396,5,hospital,1123,24105613,21465.373047,CEO-396
2009,2,396,5,hospital,1031,24924374,24174.951172,CEO-396
2009,3,396,5,hospital,1136,24073033,21191.050781,CEO-396
2009,4,396,5,hospital,997,23315241,23385.396484,CEO-396
2010,1,396,5,hospital,1066,26030412,24418.773438,CEO-396
2010,2,396,5,hospital,1033,25161750,24357.937500,CEO-396
2010,3,396,5,hospital,991,24933450,25159.888672,CEO-396
2010,4,396,5,hospital,1074,28367922,26413.335938,CEO-396
2011,1,396,5,hospital,868,19990398,23030.412109,CEO-396
2011,2,396,5,hospital,803,20811219,25916.835938,CEO-396
2011,3,396,5,hospital,786,19801356,25192.564453,CEO-396
2011,4,396,5,hospital,943,25588765,27135.488281,CEO-396
2012,1,396,5,hospital,1016,29869071,29398.691406,CEO-396
2012,2,396,5,hospital,996,28084064,28196.851563,CEO-396
2012,3,396,5,hospital,844,23659985,28033.158203,CEO-396
2012,4,396,5,hospital,875,25715888,29389.585938,CEO-396
1997,1,397,9,hospital,2092,5860875,2801.565430,CEO-397
1997,2,397,9,hospital,1966,5828112,2964.451660,CEO-397
1997,3,397,9,hospital,1919,5782531,3013.304443,CEO-397
1997,4,397,9,hospital,2087,6147010,2945.380859,CEO-397
1998,1,397,9,hospital,2207,6651876,3013.989990,CEO-397
1998,2,397,9,hospital,1964,5929500,3019.093750,CEO-397
1998,3,397,9,hospital,1218,3905763,3206.701904,CEO-397
1998,4,397,9,hospital,1757,5263746,2995.871338,CEO-397
1999,1,397,9,hospital,1777,5920534,3331.758057,CEO-397
1999,2,397,9,hospital,1761,5802494,3294.999512,CEO-397
1999,3,397,9,hospital,1550,6069575,3915.854736,CEO-397
1999,4,397,9,hospital,2045,7637810,3734.870361,CEO-397
2000,1,397,9,hospital,2291,8119591,3544.125244,CEO-397
2000,2,397,9,hospital,2420,8979218,3710.420654,CEO-397
2000,3,397,9,hospital,2226,8199581,3683.549316,CEO-397
2000,4,397,9,hospital,2331,8764181,3759.837402,CEO-397
2001,1,397,9,hospital,2513,9299335,3700.491455,CEO-397
2001,2,397,9,hospital,2800,11114922,3969.614990,CEO-397
2001,3,397,9,hospital,2510,9732075,3877.320801,CEO-397
2001,4,397,9,hospital,2884,11658532,4042.486816,CEO-397
2002,1,397,9,hospital,2693,14311161,5314.207520,CEO-397
2002,2,397,9,hospital,2608,14810229,5678.768555,CEO-397
2002,3,397,9,hospital,2347,16673126,7104.016113,CEO-397
2002,4,397,9,hospital,2754,20555440,7463.849121,CEO-397
2003,1,397,9,hospital,2456,18667879,7600.927734,CEO-397
2003,2,397,9,hospital,2447,18019312,7363.838379,CEO-397
2003,3,397,9,hospital,2342,18353933,7836.862793,CEO-397
2003,4,397,9,hospital,2672,19775624,7401.057129,CEO-397
2004,1,397,9,hospital,2627,20676948,7870.935547,CEO-397
2004,2,397,9,hospital,2650,19110925,7211.669922,CEO-397
2004,3,397,9,hospital,2406,18023088,7490.892578,CEO-397
2004,4,397,9,hospital,2760,20100915,7282.940430,CEO-397
2005,1,397,9,hospital,2826,22734527,8044.772461,CEO-397
2005,2,397,9,hospital,2502,19785248,7907.772949,CEO-397
2005,3,397,9,hospital,2399,17862486,7445.804688,CEO-397
2005,4,397,9,hospital,1971,15342187,7783.960938,CEO-397
2006,1,397,9,hospital,2274,17758419,7809.331055,CEO-397
2006,2,397,9,hospital,2142,17765225,8293.755859,CEO-397
2006,3,397,9,hospital,1855,16446363,8865.963867,CEO-397
2006,4,397,9,hospital,1962,19121373,9745.857422,CEO-397
2007,1,397,9,hospital,1947,21523174,11054.532227,CEO-397
2007,2,397,9,hospital,2310,25576668,11072.150391,CEO-397
2007,3,397,9,hospital,1715,20948598,12214.925781,CEO-397
2007,4,397,9,hospital,1882,21254498,11293.569336,CEO-397
2008,1,397,9,hospital,2083,23307898,11189.581055,CEO-397
2008,2,397,9,hospital,1997,22255139,11144.286133,CEO-397
2008,3,397,9,hospital,1852,19906331,10748.558594,CEO-397
2008,4,397,9,hospital,1975,24693155,12502.863281,CEO-397
2009,1,397,9,hospital,2299,28633466,12454.748047,CEO-397
2009,2,397,9,hospital,2235,34822024,15580.324219,CEO-397
2009,3,397,9,hospital,1978,29151875,14738.055664,CEO-397
2009,4,397,9,hospital,1809,28776066,15907.167969,CEO-397
2010,1,397,9,hospital,2203,37015029,16802.101563,CEO-397
2010,2,397,9,hospital,2177,36555988,16791.910156,CEO-397
2010,3,397,9,hospital,2047,35292819,17241.240234,CEO-397
2010,4,397,9,hospital,2101,37591807,17892.339844,CEO-397
2011,1,397,9,hospital,1898,36946636,19466.087891,CEO-397
2011,2,397,9,hospital,1689,33575809,19879.105469,CEO-397
2011,3,397,9,hospital,1659,31508156,18992.257813,CEO-397
2011,4,397,9,hospital,1834,36657914,19987.957031,CEO-397
2012,1,397,9,hospital,1919,42405498,22097.707031,CEO-397
2012,2,397,9,hospital,1737,38901831,22395.988281,CEO-397
2012,3,397,9,hospital,1605,32481224,20237.523438,CEO-397
2012,4,397,9,hospital,1944,40964105,21072.070313,CEO-397
1997,1,398,6,hospital,812,2641378,3252.928467,CEO-398
1997,2,398,6,hospital,752,2585645,3438.357666,CEO-398
1997,3,398,6,hospital,684,2687517,3929.118408,CEO-398
1997,4,398,6,hospital,790,2877713,3642.674805,CEO-398
1998,1,398,6,hospital,961,3327577,3462.619141,CEO-398
1998,2,398,6,hospital,775,3088141,3984.697998,CEO-398
1998,3,398,6,hospital,679,2500339,3682.384277,CEO-398
1998,4,398,6,hospital,770,2657571,3451.390869,CEO-398
1999,1,398,6,hospital,909,3261209,3587.688721,CEO-398
1999,2,398,6,hospital,845,3127644,3701.353760,CEO-398
1999,3,398,6,hospital,853,3380698,3963.303711,CEO-398
1999,4,398,6,hospital,780,2944611,3775.142334,CEO-398
2000,1,398,6,hospital,862,3319087,3850.448975,CEO-398
2000,2,398,6,hospital,868,3557381,4098.365234,CEO-398
2000,3,398,6,hospital,750,2952897,3937.196045,CEO-398
2000,4,398,6,hospital,864,3547001,4105.325195,CEO-398
2001,1,398,6,hospital,1025,4230139,4126.964844,CEO-398
2001,2,398,6,hospital,949,3793392,3997.251953,CEO-398
2001,3,398,6,hospital,836,3883537,4645.379395,CEO-398
2001,4,398,6,hospital,836,4068693,4866.857422,CEO-398
2002,1,398,6,hospital,981,5590116,5698.385254,CEO-398
2002,2,398,6,hospital,996,5882662,5906.287109,CEO-398
2002,3,398,6,hospital,971,6346070,6535.602539,CEO-398
2002,4,398,6,hospital,966,6443142,6669.919434,CEO-398
2003,1,398,6,hospital,1014,6715681,6622.959473,CEO-398
2003,2,398,6,hospital,982,6426632,6544.431641,CEO-398
2003,3,398,6,hospital,820,5511076,6720.824219,CEO-398
2003,4,398,6,hospital,867,5399048,6227.275879,CEO-398
2004,1,398,6,hospital,1037,7615905,7344.170898,CEO-398
2004,2,398,6,hospital,1000,7421603,7421.603027,CEO-398
2004,3,398,6,hospital,833,6378697,7657.499512,CEO-398
2004,4,398,6,hospital,952,7324620,7693.928711,CEO-398
2005,1,398,6,hospital,1001,7715742,7708.034180,CEO-398
2005,2,398,6,hospital,998,7983131,7999.129395,CEO-398
2005,3,398,6,hospital,957,7102476,7421.604980,CEO-398
2005,4,398,6,hospital,974,8503246,8730.232422,CEO-398
2006,1,398,6,hospital,1220,10444673,8561.207031,CEO-398
2006,2,398,6,hospital,1186,9700731,8179.368652,CEO-398
2006,3,398,6,hospital,1055,8255657,7825.267090,CEO-398
2006,4,398,6,hospital,967,8056970,8331.923828,CEO-398
2007,1,398,6,hospital,1095,9216169,8416.592773,CEO-398
2007,2,398,6,hospital,1109,9766894,8806.937500,CEO-398
2007,3,398,6,hospital,983,9687416,9854.950195,CEO-398
2007,4,398,6,hospital,1020,12119203,11881.571289,CEO-398
2008,1,398,6,hospital,1122,13075497,11653.740234,CEO-398
2008,2,398,6,hospital,917,10684171,11651.222656,CEO-398
2008,3,398,6,hospital,825,9962839,12076.168945,CEO-398
2008,4,398,6,hospital,696,9460446,13592.594727,CEO-398
2009,1,398,6,hospital,729,9864196,13531.132813,CEO-398
2009,2,398,6,hospital,729,9564222,13119.646484,CEO-398
2009,3,398,6,hospital,652,8599757,13189.811523,CEO-398
2009,4,398,6,hospital,630,9492155,15066.913086,CEO-398
2010,1,398,6,hospital,705,10780749,15291.842773,CEO-398
2010,2,398,6,hospital,671,10253612,15281.090820,CEO-398
2010,3,398,6,hospital,650,10150634,15616.360352,CEO-398
2010,4,398,6,hospital,604,10071901,16675.332031,CEO-398
2011,1,398,6,hospital,591,9873010,16705.601563,CEO-398
2011,2,398,6,hospital,559,10269969,18372.037109,CEO-398
2011,3,398,6,hospital,540,9193465,17024.935547,CEO-398
2011,4,398,6,hospital,479,9337443,19493.617188,CEO-398
2012,1,398,6,hospital,629,12926009,20550.093750,CEO-398
2012,2,398,6,hospital,571,12063863,21127.605469,CEO-398
2012,3,398,6,hospital,507,9258666,18261.667969,CEO-398
2012,4,398,6,hospital,552,11822767,21418.056641,CEO-398
1997,1,400,7,hospital,779,2511925,3224.550781,CEO-400
1997,2,400,7,hospital,1167,3826305,3278.753174,CEO-400
1997,3,400,7,hospital,1181,4133985,3500.410645,CEO-400
2000,1,400,7,hospital,680,5150288,7573.953125,CEO-400
2000,2,400,7,hospital,680,5603293,8240.136719,CEO-400
2000,3,400,7,hospital,660,5289420,8014.272949,CEO-400
2000,4,400,7,hospital,679,5556838,8183.855469,CEO-400
2001,1,400,7,hospital,602,4653468,7730.013184,CEO-400
2001,2,400,7,hospital,693,5202074,7506.600098,CEO-400
2001,3,400,7,hospital,648,5240735,8087.554199,CEO-400
2001,4,400,7,hospital,567,4554601,8032.806152,CEO-400
2002,1,400,7,hospital,507,4192061,8268.365234,CEO-400
2002,2,400,7,hospital,526,4344719,8259.921875,CEO-400
2002,3,400,7,hospital,580,4747100,8184.655273,CEO-400
2002,4,400,7,hospital,502,4236520,8439.283203,CEO-400
2003,1,400,7,hospital,503,4297665,8544.065430,CEO-400
2003,2,400,7,hospital,516,4440106,8604.856445,CEO-400
2003,3,400,7,hospital,530,4807285,9070.348633,CEO-400
2003,4,400,7,hospital,618,5288768,8557.876953,CEO-400
2004,1,400,7,hospital,608,5419479,8913.617188,CEO-400
2004,2,400,7,hospital,593,5757183,9708.571289,CEO-400
2004,3,400,7,hospital,606,5645526,9316.049805,CEO-400
2004,4,400,7,hospital,594,5609495,9443.594727,CEO-400
2005,1,400,7,hospital,958,7780325,8121.424805,CEO-400
2005,2,400,7,hospital,990,7814287,7893.219238,CEO-400
2005,3,400,7,hospital,961,7667022,7978.170898,CEO-400
2005,4,400,7,hospital,1039,9135453,8792.543945,CEO-400
2006,1,400,7,hospital,982,8679467,8838.561523,CEO-400
2006,2,400,7,hospital,973,8725567,8967.694336,CEO-400
2006,3,400,7,hospital,1079,9921400,9194.995117,CEO-400
2006,4,400,7,hospital,1158,12017967,10378.209961,CEO-400
2007,1,400,7,hospital,1101,11093598,10075.928711,CEO-400
2007,2,400,7,hospital,1068,11486520,10755.168945,CEO-400
2007,3,400,7,hospital,1061,11348680,10696.210938,CEO-400
2007,4,400,7,hospital,1009,12568915,12456.803711,CEO-400
2008,1,400,7,hospital,1052,12146968,11546.547852,CEO-400
2008,2,400,7,hospital,987,11910433,12067.307617,CEO-400
2008,3,400,7,hospital,888,11230447,12646.899414,CEO-400
2008,4,400,7,hospital,899,12672312,14096.008789,CEO-400
2009,1,400,7,hospital,855,11379904,13309.829102,CEO-400
2009,2,400,7,hospital,862,11407843,13234.156250,CEO-400
2009,3,400,7,hospital,849,11428227,13460.809570,CEO-400
2009,4,400,7,hospital,824,12432529,15088.020508,CEO-400
2010,1,400,7,hospital,1448,13063719,9021.905273,CEO-400
2010,2,400,7,hospital,796,11788147,14809.229492,CEO-400
2010,3,400,7,hospital,816,12288322,15059.217773,CEO-400
2010,4,400,7,hospital,836,13259695,15860.878906,CEO-400
2011,1,400,7,hospital,685,10988337,16041.368164,CEO-400
2011,2,400,7,hospital,735,12061104,16409.666016,CEO-400
2011,3,400,7,hospital,737,12039258,16335.492188,CEO-400
2011,4,400,7,hospital,667,12454742,18672.777344,CEO-400
2012,1,400,7,hospital,656,11207958,17085.302734,CEO-400
2012,2,400,7,hospital,718,12610791,17563.775391,CEO-400
2012,3,400,7,hospital,1189,12867493,10822.113281,CEO-400
2012,4,400,7,hospital,1381,13569543,9825.881836,CEO-400
1997,1,401,3,hospital,1420,4516776,3180.828125,CEO-401
1997,2,401,3,hospital,1224,4088113,3339.961670,CEO-401
1997,3,401,3,hospital,1127,3815760,3385.767578,CEO-401
1997,4,401,3,hospital,1233,4485605,3637.960205,CEO-401
1998,1,401,3,hospital,1298,4955670,3817.927490,CEO-401
1998,2,401,3,hospital,2034,4261020,2094.896729,CEO-401
1998,3,401,3,hospital,1173,3859784,3290.523438,CEO-401
1998,4,401,3,hospital,1017,3196845,3143.406982,CEO-401
1999,1,401,3,hospital,1244,5027429,4041.341553,CEO-401
1999,2,401,3,hospital,1292,5527573,4278.307129,CEO-401
1999,3,401,3,hospital,1324,5127147,3872.467529,CEO-401
1999,4,401,3,hospital,1315,4905035,3730.064697,CEO-401
2000,1,401,3,hospital,1319,5712263,4330.752930,CEO-401
2000,2,401,3,hospital,1274,6565699,5153.609863,CEO-401
2000,3,401,3,hospital,1079,5075502,4703.894531,CEO-401
2000,4,401,3,hospital,1007,5204975,5168.793457,CEO-401
2001,1,401,3,hospital,1223,6196683,5066.789063,CEO-401
2001,2,401,3,hospital,1222,6660977,5450.881348,CEO-401
2001,3,401,3,hospital,1171,6662845,5689.875977,CEO-401
2001,4,401,3,hospital,1178,7034533,5971.589844,CEO-401
2002,1,401,3,hospital,1273,8371848,6576.471191,CEO-401
2002,2,401,3,hospital,1384,9128883,6596.013672,CEO-401
2002,3,401,3,hospital,1284,8209646,6393.805176,CEO-401
2002,4,401,3,hospital,1183,8486153,7173.417480,CEO-401
2003,1,401,3,hospital,1245,9577324,7692.629883,CEO-401
2003,2,401,3,hospital,1210,10258629,8478.206055,CEO-401
2003,3,401,3,hospital,1063,9171332,8627.782227,CEO-401
2003,4,401,3,hospital,1115,9524425,8542.084961,CEO-401
2004,1,401,3,hospital,1211,11036245,9113.332031,CEO-401
2004,2,401,3,hospital,1133,10370036,9152.723633,CEO-401
2004,3,401,3,hospital,1085,9908248,9132.025391,CEO-401
2004,4,401,3,hospital,1042,9796244,9401.385742,CEO-401
2005,1,401,3,hospital,929,8880498,9559.201172,CEO-401
2005,2,401,3,hospital,909,9449342,10395.315430,CEO-401
2005,3,401,3,hospital,919,9480470,10316.072266,CEO-401
2005,4,401,3,hospital,874,10513174,12028.802734,CEO-401
2006,1,401,3,hospital,988,12608897,12762.041016,CEO-401
2006,2,401,3,hospital,935,11941957,12772.146484,CEO-401
2006,3,401,3,hospital,789,9859831,12496.617188,CEO-401
2006,4,401,3,hospital,843,11357593,13472.827148,CEO-401
2007,1,401,3,hospital,1010,13806609,13669.910156,CEO-401
2007,2,401,3,hospital,999,14791988,14806.794922,CEO-401
2007,3,401,3,hospital,948,14235559,15016.412109,CEO-401
2007,4,401,3,hospital,1075,18709766,17404.433594,CEO-401
2008,1,401,3,hospital,1093,18790039,17191.251953,CEO-401
2008,2,401,3,hospital,1060,17765230,16759.650391,CEO-401
2008,3,401,3,hospital,1084,18744420,17291.900391,CEO-401
2008,4,401,3,hospital,1152,22870127,19852.541016,CEO-401
2009,1,401,3,hospital,1304,26821528,20568.656250,CEO-401
2009,2,401,3,hospital,1211,24842192,20513.783203,CEO-401
2009,3,401,3,hospital,1181,24559234,20795.287109,CEO-401
2009,4,401,3,hospital,1130,25657424,22705.685547,CEO-401
2010,1,401,3,hospital,1245,28308143,22737.464844,CEO-401
2010,2,401,3,hospital,1249,28507779,22824.482422,CEO-401
2010,3,401,3,hospital,1151,25603237,22244.341797,CEO-401
2010,4,401,3,hospital,1161,27361279,23566.992188,CEO-401
2011,1,401,3,hospital,998,22056007,22100.207031,CEO-401
2011,2,401,3,hospital,1040,24202521,23271.654297,CEO-401
2011,3,401,3,hospital,900,20571470,22857.189453,CEO-401
2011,4,401,3,hospital,1052,26701740,25381.882813,CEO-401
2012,1,401,3,hospital,1141,30983183,27154.410156,CEO-401
2012,2,401,3,hospital,1037,29138296,28098.646484,CEO-401
2012,3,401,3,hospital,1009,29157622,28897.544922,CEO-401
2012,4,401,3,hospital,1040,30111290,28953.164063,CEO-401
1997,1,402,6,hospital,42,21427,510.166656,CEO-402
1997,2,402,6,hospital,6,1132,188.666672,CEO-402
1997,3,402,6,hospital,4,1913,478.250000,CEO-402
1997,4,402,6,hospital,16,17286,1080.375000,CEO-402
1998,1,402,6,hospital,9,11688,1298.666626,CEO-402
1998,2,402,6,hospital,22,2987,135.772720,CEO-402
1998,4,402,6,hospital,2,6143,3071.500000,CEO-402
1999,1,402,6,hospital,4,9759,2439.750000,CEO-402
1999,2,402,6,hospital,2,2376,1188.000000,CEO-402
1999,3,402,6,hospital,1,2370,2370.000000,CEO-402
1999,4,402,6,hospital,2,9234,4617.000000,CEO-402
2000,2,402,6,hospital,1,206,206.000000,CEO-402
2001,2,402,6,hospital,3,2225,741.666687,CEO-402
2001,4,402,6,hospital,2,958,479.000000,CEO-402
2002,3,402,6,hospital,8,9241,1155.125000,CEO-402
2002,4,402,6,hospital,3,917,305.666656,CEO-402
2003,1,402,6,hospital,8,25983,3247.875000,CEO-402
2003,2,402,6,hospital,7,16194,2313.428467,CEO-402
2003,3,402,6,hospital,7,10141,1448.714233,CEO-402
2003,4,402,6,hospital,9,22207,2467.444336,CEO-402
2004,1,402,6,hospital,2,5806,2903.000000,CEO-402
2004,2,402,6,hospital,5,38261,7652.200195,CEO-402
2004,3,402,6,hospital,9,36908,4100.888672,CEO-402
2004,4,402,6,hospital,2,1510,755.000000,CEO-402
2005,1,402,6,hospital,1,4694,4694.000000,CEO-402
2005,3,402,6,hospital,1,5961,5961.000000,CEO-402
2005,4,402,6,hospital,1,7370,7370.000000,CEO-402
2006,3,402,6,hospital,1,24063,24063.000000,CEO-402
2007,1,402,6,hospital,10,33080,3308.000000,CEO-402
2007,2,402,6,hospital,5,14369,2873.800049,CEO-402
2007,3,402,6,hospital,13,15632,1202.461548,CEO-402
2007,4,402,6,hospital,11,13899,1263.545410,CEO-402
2008,1,402,6,hospital,8,9915,1239.375000,CEO-402
2008,2,402,6,hospital,6,6918,1153.000000,CEO-402
2008,4,402,6,hospital,1,8557,8557.000000,CEO-402
2009,1,402,6,hospital,8,23615,2951.875000,CEO-402
2009,2,402,6,hospital,1,1658,1658.000000,CEO-402
2009,3,402,6,hospital,3,3101,1033.666626,CEO-402
2009,4,402,6,hospital,2,2009,1004.500000,CEO-402
2010,1,402,6,hospital,4,3580,895.000000,CEO-402
2010,2,402,6,hospital,1,349,349.000000,CEO-402
2010,3,402,6,hospital,10,12318,1231.800049,CEO-402
2010,4,402,6,hospital,3,4751,1583.666626,CEO-402
2011,1,402,6,hospital,1,349,349.000000,CEO-402
2011,2,402,6,hospital,1,4083,4083.000000,CEO-402
2011,3,402,6,hospital,3,1047,349.000000,CEO-402
2011,4,402,6,hospital,1,349,349.000000,CEO-402
2012,1,402,6,hospital,3,5577,1859.000000,CEO-402
2012,2,402,6,hospital,1,7009,7009.000000,CEO-402
2012,3,402,6,hospital,4,7831,1957.750000,CEO-402
2012,4,402,6,hospital,3,9625,3208.333252,CEO-402
1997,4,403,5,hospital,691,3352619,4851.836426,CEO-403
1998,1,403,5,hospital,842,3882851,4611.461914,CEO-403
1998,2,403,5,hospital,916,3989178,4354.998047,CEO-403
1998,3,403,5,hospital,979,4303733,4396.050293,CEO-403
1998,4,403,5,hospital,1142,4761152,4169.134766,CEO-403
1999,1,403,5,hospital,1201,5249630,4371.049316,CEO-403
1999,2,403,5,hospital,1516,7193559,4745.091797,CEO-403
1999,3,403,5,hospital,1354,6138653,4533.717285,CEO-403
1999,4,403,5,hospital,1435,6732357,4691.538086,CEO-403
2000,1,403,5,hospital,1638,8124776,4960.180664,CEO-403
2000,2,403,5,hospital,1627,7681552,4721.297852,CEO-403
2000,3,403,5,hospital,1404,6648086,4735.104004,CEO-403
2000,4,403,5,hospital,3803,13776851,3622.627197,CEO-403
2001,1,403,5,hospital,4135,17261030,4174.372559,CEO-403
2001,2,403,5,hospital,3976,19009845,4781.147949,CEO-403
2001,3,403,5,hospital,3468,16246410,4684.662598,CEO-403
2001,4,403,5,hospital,3831,17435771,4551.232422,CEO-403
2002,1,403,5,hospital,3788,18478584,4878.189941,CEO-403
2002,2,403,5,hospital,3806,19454577,5111.554688,CEO-403
2002,3,403,5,hospital,3289,17104963,5200.657715,CEO-403
2002,4,403,5,hospital,3197,17388084,5438.875000,CEO-403
2003,1,403,5,hospital,3123,19137474,6127.913574,CEO-403
2003,2,403,5,hospital,3115,20393925,6547.006348,CEO-403
2003,3,403,5,hospital,2172,15440242,7108.767090,CEO-403
2003,4,403,5,hospital,2034,14115860,6939.950684,CEO-403
2004,1,403,5,hospital,2165,16741876,7732.968262,CEO-403
2004,2,403,5,hospital,2182,16543625,7581.862793,CEO-403
2004,3,403,5,hospital,1971,14818780,7518.406738,CEO-403
2004,4,403,5,hospital,2108,16592997,7871.440918,CEO-403
2005,1,403,5,hospital,2355,17938110,7617.031738,CEO-403
2005,2,403,5,hospital,2243,17039563,7596.773438,CEO-403
2005,3,403,5,hospital,2214,17731943,8009.007813,CEO-403
2005,4,403,5,hospital,2104,18106312,8605.661133,CEO-403
2006,1,403,5,hospital,2094,18744663,8951.606445,CEO-403
2006,2,403,5,hospital,2201,18249656,8291.529297,CEO-403
2006,3,403,5,hospital,2150,18266119,8495.869141,CEO-403
2006,4,403,5,hospital,2095,18110569,8644.663086,CEO-403
2007,1,403,5,hospital,2490,22239122,8931.374023,CEO-403
2007,2,403,5,hospital,2423,22071917,9109.333984,CEO-403
2007,3,403,5,hospital,2374,21504272,9058.244141,CEO-403
2007,4,403,5,hospital,2476,22586586,9122.208008,CEO-403
2008,1,403,5,hospital,2810,27483006,9780.428711,CEO-403
2008,2,403,5,hospital,2661,24660905,9267.533203,CEO-403
2008,3,403,5,hospital,2634,26682340,10129.969727,CEO-403
2008,4,403,5,hospital,2732,27957374,10233.299805,CEO-403
2009,1,403,5,hospital,2792,31414454,11251.595703,CEO-403
2009,2,403,5,hospital,2906,33170433,11414.463867,CEO-403
2009,3,403,5,hospital,2949,32231189,10929.531250,CEO-403
2009,4,403,5,hospital,3698,35616628,9631.322266,CEO-403
2010,1,403,5,hospital,3169,33999661,10728.830078,CEO-403
